image,num,correct_scale,incorrect_scale,post_a_variant,post_b_variant,prompt,answer,liked_variant,pair
007_correct1000_vs_incorrect1000,007,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
008_correct1000_vs_incorrect1000,008,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
009_correct1000_vs_incorrect1000,009,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
010_correct1000_vs_incorrect1000,010,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
011_correct1000_vs_incorrect1000,011,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_1000
012_correct1000_vs_incorrect1000,012,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
013_correct1000_vs_incorrect1000,013,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
014_correct1000_vs_incorrect1000,014,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
015_correct1000_vs_incorrect1000,015,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
016_correct1000_vs_incorrect1000,016,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
017_correct1000_vs_incorrect1000,017,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
018_correct1000_vs_incorrect1000,018,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
019_correct1000_vs_incorrect1000,019,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
020_correct1000_vs_incorrect1000,020,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
021_correct1000_vs_incorrect1000,021,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
022_correct1000_vs_incorrect1000,022,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
023_correct1000_vs_incorrect1000,023,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
024_correct1000_vs_incorrect1000,024,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
025_correct1000_vs_incorrect1000,025,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_1000
026_correct1000_vs_incorrect1000,026,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
027_correct1000_vs_incorrect1000,027,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
028_correct1000_vs_incorrect1000,028,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_1000
029_correct1000_vs_incorrect1000,029,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
030_correct1000_vs_incorrect1000,030,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
031_correct1000_vs_incorrect1000,031,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
032_correct1000_vs_incorrect1000,032,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
033_correct1000_vs_incorrect1000,033,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
034_correct1000_vs_incorrect1000,034,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
035_correct1000_vs_incorrect1000,035,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
036_correct1000_vs_incorrect1000,036,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
037_correct1000_vs_incorrect1000,037,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_1000
038_correct1000_vs_incorrect1000,038,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
039_correct1000_vs_incorrect1000,039,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
040_correct1000_vs_incorrect1000,040,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
041_correct1000_vs_incorrect1000,041,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
042_correct1000_vs_incorrect1000,042,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
043_correct1000_vs_incorrect1000,043,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
044_correct1000_vs_incorrect1000,044,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
045_correct1000_vs_incorrect1000,045,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
046_correct1000_vs_incorrect1000,046,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
047_correct1000_vs_incorrect1000,047,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
048_correct1000_vs_incorrect1000,048,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
049_correct1000_vs_incorrect1000,049,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
050_correct1000_vs_incorrect1000,050,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
051_correct1000_vs_incorrect1000,051,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
052_correct1000_vs_incorrect1000,052,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
053_correct1000_vs_incorrect1000,053,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
054_correct1000_vs_incorrect1000,054,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
055_correct1000_vs_incorrect1000,055,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
056_correct1000_vs_incorrect1000,056,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
057_correct1000_vs_incorrect1000,057,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
058_correct1000_vs_incorrect1000,058,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
059_correct1000_vs_incorrect1000,059,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
060_correct1000_vs_incorrect1000,060,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
061_correct1000_vs_incorrect1000,061,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
062_correct1000_vs_incorrect1000,062,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
063_correct1000_vs_incorrect1000,063,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
064_correct1000_vs_incorrect1000,064,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
065_correct1000_vs_incorrect1000,065,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
066_correct1000_vs_incorrect1000,066,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
067_correct1000_vs_incorrect1000,067,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
068_correct1000_vs_incorrect1000,068,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_1000
069_correct1000_vs_incorrect1000,069,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
070_correct1000_vs_incorrect1000,070,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
071_correct1000_vs_incorrect1000,071,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
072_correct1000_vs_incorrect1000,072,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
073_correct1000_vs_incorrect1000,073,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_1000
074_correct1000_vs_incorrect1000,074,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
075_correct1000_vs_incorrect1000,075,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
076_correct1000_vs_incorrect1000,076,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
077_correct1000_vs_incorrect1000,077,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
078_correct1000_vs_incorrect1000,078,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
079_correct1000_vs_incorrect1000,079,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
080_correct1000_vs_incorrect1000,080,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
081_correct1000_vs_incorrect1000,081,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
082_correct1000_vs_incorrect1000,082,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
083_correct1000_vs_incorrect1000,083,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_1000
084_correct1000_vs_incorrect1000,084,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
085_correct1000_vs_incorrect1000,085,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
086_correct1000_vs_incorrect1000,086,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
087_correct1000_vs_incorrect1000,087,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
088_correct1000_vs_incorrect1000,088,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
089_correct1000_vs_incorrect1000,089,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
090_correct1000_vs_incorrect1000,090,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_1000
091_correct1000_vs_incorrect1000,091,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
092_correct1000_vs_incorrect1000,092,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_1000
093_correct1000_vs_incorrect1000,093,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
094_correct1000_vs_incorrect1000,094,1000,1000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_1000
095_correct1000_vs_incorrect1000,095,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
096_correct1000_vs_incorrect1000,096,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
097_correct1000_vs_incorrect1000,097,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
098_correct1000_vs_incorrect1000,098,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
099_correct1000_vs_incorrect1000,099,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
100_correct1000_vs_incorrect1000,100,1000,1000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_1000
001_correct1000_vs_incorrect10000,001,1000,10000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10000
002_correct1000_vs_incorrect10000,002,1000,10000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,1000_vs_10000
003_correct1000_vs_incorrect10000,003,1000,10000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10000
004_correct1000_vs_incorrect10000,004,1000,10000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,1000_vs_10000
005_correct1000_vs_incorrect10000,005,1000,10000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,1000_vs_10000
006_correct1000_vs_incorrect10000,006,1000,10000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10000
007_correct1000_vs_incorrect10000,007,1000,10000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,1000_vs_10000
008_correct1000_vs_incorrect10000,008,1000,10000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10000
009_correct1000_vs_incorrect10000,009,1000,10000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_10000
010_correct1000_vs_incorrect10000,010,1000,10000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10000
011_correct1000_vs_incorrect10000,011,1000,10000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10000
012_correct1000_vs_incorrect10000,012,1000,10000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,1000_vs_10000
013_correct1000_vs_incorrect10000,013,1000,10000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10000
014_correct1000_vs_incorrect10000,014,1000,10000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,1000_vs_10000
015_correct1000_vs_incorrect10000,015,1000,10000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10000
016_correct1000_vs_incorrect10000,016,1000,10000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,1000_vs_10000
017_correct1000_vs_incorrect10000,017,1000,10000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10000
018_correct1000_vs_incorrect10000,018,1000,10000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10000
019_correct1000_vs_incorrect10000,019,1000,10000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10000
020_correct1000_vs_incorrect10000,020,1000,10000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10000
021_correct1000_vs_incorrect10000,021,1000,10000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,1000_vs_10000
022_correct1000_vs_incorrect10000,022,1000,10000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,1000_vs_10000
023_correct1000_vs_incorrect10000,023,1000,10000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10000
024_correct1000_vs_incorrect10000,024,1000,10000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,1000_vs_10000
025_correct1000_vs_incorrect10000,025,1000,10000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,1000_vs_10000
026_correct1000_vs_incorrect10000,026,1000,10000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,1000_vs_10000
027_correct1000_vs_incorrect10000,027,1000,10000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10000
028_correct1000_vs_incorrect10000,028,1000,10000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,1000_vs_10000
029_correct1000_vs_incorrect10000,029,1000,10000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,1000_vs_10000
