image,num,correct_scale,incorrect_scale,post_a_variant,post_b_variant,prompt,answer,liked_variant,pair
047_correct100_vs_incorrect1000000,047,100,1000000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,100_vs_1000000
052_correct100_vs_incorrect1000000,052,100,1000000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100_vs_1000000
054_correct100_vs_incorrect1000000,054,100,1000000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,100_vs_1000000
055_correct100_vs_incorrect1000000,055,100,1000000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,100_vs_1000000
058_correct100_vs_incorrect1000000,058,100,1000000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100_vs_1000000
059_correct100_vs_incorrect1000000,059,100,1000000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100_vs_1000000
063_correct100_vs_incorrect1000000,063,100,1000000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100_vs_1000000
065_correct100_vs_incorrect1000000,065,100,1000000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,100_vs_1000000
068_correct100_vs_incorrect1000000,068,100,1000000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,100_vs_1000000
069_correct100_vs_incorrect1000000,069,100,1000000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100_vs_1000000
070_correct100_vs_incorrect1000000,070,100,1000000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100_vs_1000000
072_correct100_vs_incorrect1000000,072,100,1000000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,100_vs_1000000
076_correct100_vs_incorrect1000000,076,100,1000000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,100_vs_1000000
078_correct100_vs_incorrect1000000,078,100,1000000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,100_vs_1000000
080_correct100_vs_incorrect1000000,080,100,1000000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,100_vs_1000000
082_correct100_vs_incorrect1000000,082,100,1000000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,100_vs_1000000
083_correct100_vs_incorrect1000000,083,100,1000000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100_vs_1000000
085_correct100_vs_incorrect1000000,085,100,1000000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100_vs_1000000
087_correct100_vs_incorrect1000000,087,100,1000000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,100_vs_1000000
089_correct100_vs_incorrect1000000,089,100,1000000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100_vs_1000000
090_correct100_vs_incorrect1000000,090,100,1000000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,100_vs_1000000
091_correct100_vs_incorrect1000000,091,100,1000000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100_vs_1000000
094_correct100_vs_incorrect1000000,094,100,1000000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100_vs_1000000
095_correct100_vs_incorrect1000000,095,100,1000000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100_vs_1000000
096_correct100_vs_incorrect1000000,096,100,1000000,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,incorrect,100_vs_1000000
098_correct100_vs_incorrect1000000,098,100,1000000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100_vs_1000000
100_correct100_vs_incorrect1000000,100,100,1000000,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,100_vs_1000000
001_correct1000_vs_incorrect0,001,1000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_0
003_correct1000_vs_incorrect0,003,1000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_0
004_correct1000_vs_incorrect0,004,1000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_0
005_correct1000_vs_incorrect0,005,1000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_0
006_correct1000_vs_incorrect0,006,1000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_0
007_correct1000_vs_incorrect0,007,1000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_0
012_correct1000_vs_incorrect0,012,1000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_0
014_correct1000_vs_incorrect0,014,1000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_0
015_correct1000_vs_incorrect0,015,1000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_0
017_correct1000_vs_incorrect0,017,1000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_0
018_correct1000_vs_incorrect0,018,1000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_0
020_correct1000_vs_incorrect0,020,1000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_0
021_correct1000_vs_incorrect0,021,1000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_0
023_correct1000_vs_incorrect0,023,1000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_0
025_correct1000_vs_incorrect0,025,1000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_0
026_correct1000_vs_incorrect0,026,1000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_0
028_correct1000_vs_incorrect0,028,1000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_0
029_correct1000_vs_incorrect0,029,1000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_0
030_correct1000_vs_incorrect0,030,1000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_0
032_correct1000_vs_incorrect0,032,1000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_0
036_correct1000_vs_incorrect0,036,1000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_0
039_correct1000_vs_incorrect0,039,1000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_0
044_correct1000_vs_incorrect0,044,1000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_0
047_correct1000_vs_incorrect0,047,1000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_0
052_correct1000_vs_incorrect0,052,1000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_0
054_correct1000_vs_incorrect0,054,1000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_0
055_correct1000_vs_incorrect0,055,1000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_0
058_correct1000_vs_incorrect0,058,1000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_0
059_correct1000_vs_incorrect0,059,1000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_0
063_correct1000_vs_incorrect0,063,1000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_0
065_correct1000_vs_incorrect0,065,1000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_0
068_correct1000_vs_incorrect0,068,1000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_0
069_correct1000_vs_incorrect0,069,1000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_0
070_correct1000_vs_incorrect0,070,1000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_0
072_correct1000_vs_incorrect0,072,1000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_0
076_correct1000_vs_incorrect0,076,1000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_0
078_correct1000_vs_incorrect0,078,1000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_0
080_correct1000_vs_incorrect0,080,1000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_0
082_correct1000_vs_incorrect0,082,1000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_0
083_correct1000_vs_incorrect0,083,1000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_0
085_correct1000_vs_incorrect0,085,1000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_0
087_correct1000_vs_incorrect0,087,1000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_0
089_correct1000_vs_incorrect0,089,1000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_0
090_correct1000_vs_incorrect0,090,1000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_0
091_correct1000_vs_incorrect0,091,1000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_0
094_correct1000_vs_incorrect0,094,1000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_0
095_correct1000_vs_incorrect0,095,1000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_0
096_correct1000_vs_incorrect0,096,1000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_0
098_correct1000_vs_incorrect0,098,1000,0,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_0
100_correct1000_vs_incorrect0,100,1000,0,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_0
001_correct1000_vs_incorrect10,001,1000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_10
003_correct1000_vs_incorrect10,003,1000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10
004_correct1000_vs_incorrect10,004,1000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10
005_correct1000_vs_incorrect10,005,1000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_10
006_correct1000_vs_incorrect10,006,1000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_10
007_correct1000_vs_incorrect10,007,1000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10
012_correct1000_vs_incorrect10,012,1000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10
014_correct1000_vs_incorrect10,014,1000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_10
015_correct1000_vs_incorrect10,015,1000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_10
017_correct1000_vs_incorrect10,017,1000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_10
018_correct1000_vs_incorrect10,018,1000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10
020_correct1000_vs_incorrect10,020,1000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_10
021_correct1000_vs_incorrect10,021,1000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_10
023_correct1000_vs_incorrect10,023,1000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_10
025_correct1000_vs_incorrect10,025,1000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_10
026_correct1000_vs_incorrect10,026,1000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10
028_correct1000_vs_incorrect10,028,1000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_10
029_correct1000_vs_incorrect10,029,1000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_10
030_correct1000_vs_incorrect10,030,1000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10
032_correct1000_vs_incorrect10,032,1000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_10
036_correct1000_vs_incorrect10,036,1000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_10
039_correct1000_vs_incorrect10,039,1000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10
044_correct1000_vs_incorrect10,044,1000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_10
047_correct1000_vs_incorrect10,047,1000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10
052_correct1000_vs_incorrect10,052,1000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_10
054_correct1000_vs_incorrect10,054,1000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10
055_correct1000_vs_incorrect10,055,1000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_10
058_correct1000_vs_incorrect10,058,1000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10
059_correct1000_vs_incorrect10,059,1000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10
063_correct1000_vs_incorrect10,063,1000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10
065_correct1000_vs_incorrect10,065,1000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10
068_correct1000_vs_incorrect10,068,1000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_10
069_correct1000_vs_incorrect10,069,1000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_10
070_correct1000_vs_incorrect10,070,1000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_10
072_correct1000_vs_incorrect10,072,1000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_10
076_correct1000_vs_incorrect10,076,1000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10
078_correct1000_vs_incorrect10,078,1000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_10
080_correct1000_vs_incorrect10,080,1000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_10
082_correct1000_vs_incorrect10,082,1000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_10
083_correct1000_vs_incorrect10,083,1000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_10
085_correct1000_vs_incorrect10,085,1000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10
087_correct1000_vs_incorrect10,087,1000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_10
089_correct1000_vs_incorrect10,089,1000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_10
090_correct1000_vs_incorrect10,090,1000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10
091_correct1000_vs_incorrect10,091,1000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_10
094_correct1000_vs_incorrect10,094,1000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_10
095_correct1000_vs_incorrect10,095,1000,10,incorrect,correct,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,correct,1000_vs_10
096_correct1000_vs_incorrect10,096,1000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",B,incorrect,1000_vs_10
098_correct1000_vs_incorrect10,098,1000,10,correct,incorrect,"You are shown two social media posts, Post A and Post B.
You are only allowed to press the Like button on one of them.
Which post do you press Like on?
Reply with only 'A' or 'B'.",A,correct,1000_vs_10
